MMSI,SOG,Longitude,Latitude,COG
883,14,-14.3021083,8.39281333,292
81,11.8,-14.66945,8.45403333,114
1,0,-14.6128033,8.36796,280.8
716,12.8,-14.3563333,8.35993333,115
85,13,-14.331805,8.35376167,115.6
81,11.7,-14.6685667,8.45375,115
716,12.8,-14.3557,8.35973333,115.9
1,0,-14.61284,8.36794667,234.5
883,14,-14.3047083,8.39353667,292
720,12.7,-14.0461483,8.26328333,116.6
81,11.8,-14.6664833,8.4531,115
1,0,-14.61287,8.36799,238.8
391,13.2,-14.6995333,8.4642,115
883,14,-14.3074817,8.39432,293
716,12.8,-14.3514833,8.35838333,115.8
883,14,-14.308015,8.39447333,293
81,11.7,-14.6641167,8.45236667,114
716,12.8,-14.35085,8.35818333,115.8
391,13.2,-14.6978667,8.46366667,115
883,14,-14.310245,8.39511333,293
1,0,-14.6128467,8.36794333,262.5
720,12.6,-14.0414417,8.261715,116.5
391,13.1,-14.69625,8.4631,117
391,13.1,-14.6956167,8.46285,117
720,12.6,-14.0398667,8.261195,116.7
391,13.1,-14.6945833,8.46245,119
883,14,-14.3129317,8.39586667,292
883,14,-14.3133767,8.39599167,292
81,11.7,-14.6599333,8.4511,115
716,12.9,-14.3460667,8.35666667,115.6
391,13.1,-14.6929833,8.46186667,119
883,14,-14.31508,8.39647333,293
883,14,-14.315525,8.39659833,293
81,11.7,-14.6575667,8.45035,115
716,12.9,-14.3434833,8.35583333,115.8
883,13.9,-14.3171233,8.39706,293
391,13,-14.69075,8.46106667,119
81,11.7,-14.6551833,8.44963333,114
406,12.7,-14.8240833,8.51031667,269
1,0,-14.612845,8.367975,350.9
810,14,-14.4390617,8.38381833,113.8
598,7.3,-14.221145,8.30899,114.8
615,12.4,-14.8735167,8.5139,270
747,12.9,-14.22411,8.32363667,116
973,7.9,-13.8740867,8.22363,90.6
810,14,-14.4358767,8.38287,113.6
973,6.8,-13.86906,8.22355,90.7
1,0.1,-14.612845,8.36800167,356.6
853,14.2,-14.4561633,8.393865,115
747,12.9,-14.2129533,8.319925,117
810,13.8,-14.4252417,8.37972667,114.5
810,13.8,-14.4241883,8.37941667,113.8
973,6.4,-13.8672383,8.22354167,91.2
747,12.9,-14.2113633,8.31939667,116
615,12.3,-14.88735,8.51391667,270
853,14.3,-14.4518233,8.39251667,115.2
973,6.1,-13.865555,8.22351667,91.4
747,12.7,-14.2081833,8.31834667,116
810,13.7,-14.419995,8.37816167,114.4
406,12.5,-14.8471333,8.51038333,271
615,12.3,-14.8925167,8.5139,270
406,12.6,-14.8488833,8.51041667,271
598,7.3,-14.2100133,8.30542667,115.6
973,5.8,-13.863875,8.22347333,91
853,14.3,-14.4475,8.39118667,114.8
1,0,-14.6128433,8.36801,1
810,13.7,-14.415885,8.37696333,113.5
853,14.3,-14.4464183,8.390855,115
973,5.7,-13.8631233,8.22345833,90.5
598,7.3,-14.208625,8.30498667,115.1
853,14.3,-14.4453417,8.39051667,115.2
615,12.3,-14.8959167,8.51395,271
747,12.7,-14.2034267,8.316765,116
810,13.7,-14.4147533,8.37662167,114.1
615,12.3,-14.8967833,8.51395,271
615,12.3,-14.8976333,8.51395,270
406,12.4,-14.854,8.51036667,268
810,13.7,-14.4127433,8.376035,113.5
973,5.4,-13.8615533,8.223445,89.3
853,14.4,-14.442105,8.38948333,115.6
810,13.7,-14.4116117,8.375695,114.3
747,12.8,-14.20026,8.31571167,117
598,7.4,-14.206295,8.30428833,114.4
1,0,-14.6128517,8.36800333,4.3
973,5.3,-13.8608517,8.22344333,89.1
471,0,-14.6131617,8.36854167,60.3
853,14.3,-14.4399467,8.38880667,115.1
615,12.2,-14.90105,8.51395,269
747,12.7,-14.1986817,8.315185,116
406,12.5,-14.8576667,8.51035,269
1,0.1,-14.6128483,8.36800667,355.2
973,5.2,-13.86013,8.223445,88.9
615,12.2,-14.90275,8.51393333,269
406,12.6,-14.8591667,8.51036667,269
810,13.6,-14.4075167,8.37450167,113.9
1,0,-14.6128583,8.367985,2.3
853,14.3,-14.4367,8.38779833,114.9
615,12.2,-14.9044667,8.51391667,269
406,12.7,-14.8611,8.51038333,270
810,13.6,-14.4056967,8.373965,114.3
598,7.4,-14.2035033,8.30342667,115
1,0.1,-14.61282,8.368,358
615,12.2,-14.9061667,8.51391667,270
747,12.7,-14.19394,8.313615,116
406,12.7,-14.8628667,8.5104,270
598,7.3,-14.20267,8.303165,114.8
1,0.1,-14.6128267,8.368005,356.3
973,4.9,-13.858035,8.22345333,89
615,12.3,-14.9078833,8.51391667,270
406,12.6,-14.86445,8.51038333,269
810,13.6,-14.402325,8.37297333,114.1
1,0.1,-14.6128233,8.368005,2.4
424,16.3,-14.82375,8.47843333,87
853,14.3,-14.0098933,8.25570167,115.6
424,16.3,-14.8186667,8.4786,87
424,16.2,-14.81775,8.47861667,87
424,16.1,-14.81145,8.47878333,87
810,14,-13.972485,8.24305833,114.6
1,0,-14.6128583,8.36798333,331.4
1,0,-14.6128333,8.36797333,331.6
424,16.2,-14.7050667,8.47466667,116
853,14.2,-13.9176383,8.22635167,112.5
810,13.7,-13.89972,8.22298333,98.6
424,16.2,-14.7046667,8.47453333,116
424,16.2,-14.70385,8.47426667,116
853,14.2,-13.9164483,8.22603,112.2
424,16.3,-14.70265,8.47385,117
853,14.2,-13.9153467,8.225735,111.8
424,16.3,-14.7018333,8.47358333,116
732,11.2,-14.6981533,8.459435,111.9
424,16.3,-14.7007167,8.4732,116
424,16.2,-14.7003,8.47308333,116
853,14.2,-13.9131517,8.22513833,111.4
853,14.2,-13.9125967,8.22500167,110.4
810,13.7,-13.8940567,8.22259833,94
732,11.2,-14.695275,8.45862167,113
853,14.1,-13.9109233,8.22461833,108.5
244,9.8,-14.83445,8.46045167,88.5
810,13.7,-13.8922633,8.22250833,93.1
244,9,-14.8339317,8.460435,94.9
244,9,-14.8339317,8.460435,94.9
853,14.1,-13.9098033,8.22438667,107.3
244,10.2,-14.833585,8.46043333,88.5
424,16.2,-14.6958667,8.47158333,116
732,11.2,-14.6938267,8.45821333,113.9
853,14.1,-13.9086783,8.22416333,106.4
853,14.1,-13.9075533,8.22395167,105.1
810,13.7,-13.8883833,8.22236333,93.3
424,16.3,-14.6921833,8.4704,116
732,11.3,-14.69091,8.45740667,112.5
272,0,-14.612465,8.36708333,346.6
598,7.2,-13.9249983,8.218585,97.6
853,14.1,-13.9052883,8.22353833,105.5
424,16.3,-14.6909667,8.47,116
244,9.9,-14.8299433,8.46035,93.9
244,9.9,-14.8299433,8.46035,93.9
853,14.1,-13.9041583,8.22331667,106.1
424,16.3,-14.6898333,8.46965,115
853,14.1,-13.9030167,8.22311667,104.8
810,13.7,-13.8846867,8.22223667,93.3
424,16.3,-14.6884,8.46916667,116
598,7.2,-13.923015,8.21833833,99.9
810,13.6,-13.8827033,8.222185,92
732,11.3,-14.6865517,8.45617167,113.2
853,14,-13.8995667,8.22274833,96.5
598,7.2,-13.9219667,8.21823833,97.2
1,0,-14.6128217,8.36797833,348.5
810,13.6,-13.8809083,8.22214,91.5
244,9.8,-14.82597,8.46025833,94.4
853,13.8,-13.8984183,8.22270667,93.1
244,10,-14.82569,8.46025,93.8
424,16.1,-14.6835167,8.46758333,116
853,13.9,-13.8972617,8.22268,92
810,13.6,-13.87902,8.22208833,91.5
732,11.4,-14.683645,8.45533667,113.5
424,16.2,-14.6810667,8.46678333,116
1,0,-14.612815,8.36798167,357.6
424,16.3,-14.6798667,8.46636667,116
853,13.8,-13.89381,8.22270333,87.9
598,7.1,-13.9189883,8.21808333,91.5
810,13.6,-13.8752633,8.22196833,93.2
244,9.2,-14.8219533,8.46016667,90.1
853,13.9,-13.8926583,8.22273333,87.6
424,16.3,-14.6775,8.46563333,115
244,9.7,-14.8211483,8.46015333,90.6
576,0,-14.613065,8.36884333,315.4
853,13.8,-13.8915117,8.22277167,87.4
810,13.6,-13.8733883,8.22190167,93.7
853,13.8,-13.89036,8.222815,86.8
424,16.2,-14.6750667,8.46485,115
853,13.9,-13.8893,8.22284833,87.1
810,13.5,-13.8714167,8.221835,93
244,9.1,-14.8193017,8.46011167,91.4
424,16.2,-14.6738667,8.46443333,116
598,7.2,-13.9160083,8.21810667,87.7
424,16.2,-14.6726167,8.46408333,115
810,13.5,-13.8696417,8.22177667,92.9
244,10.1,-14.818045,8.46008167,93
244,9.9,-14.817975,8.46008,93.4
853,13.8,-13.8869067,8.222945,86.1
244,9.4,-14.8177117,8.46007333,93.5
424,16.3,-14.6714167,8.46365,116
1,0,-14.6128433,8.36801667,1.3
853,13.8,-13.88576,8.22301,84.9
810,13.5,-13.86777,8.22171,92.9
853,13.8,-13.88462,8.22307333,84.8
424,16.3,-14.5626833,8.42825,115
424,16.5,-14.2008667,8.3109,114
1,0,-14.6128383,8.36796833,354.4
659,13.6,-14.1241167,8.3493,292
244,9.8,-14.5431333,8.40003833,114
424,16.5,-14.1903,8.3077,114
244,9.4,-14.54189,8.399655,116.1
424,16.5,-14.1878,8.30695,114
424,16.5,-14.1870667,8.30673333,114
424,16.5,-14.1866333,8.3066,114
244,9.2,-14.5398833,8.399055,112.6
424,16.5,-14.1853833,8.30621667,114
244,9.3,-14.5392933,8.39887167,116.9
424,16.5,-14.18415,8.30583333,114
732,11.5,-14.3300233,8.35131,116.2
424,16.5,-14.1833167,8.30558333,114
1,0,-14.61285,8.36794667,304.2
732,11.5,-14.32859,8.350825,116.2
244,9.3,-14.5372017,8.39825333,113
424,16.5,-14.1808167,8.30481667,114
659,13.6,-14.1346167,8.35221667,292
424,16.5,-14.1799833,8.30455,114
424,16.5,-14.1795667,8.30443333,114
659,13.6,-14.1353167,8.35241667,292
244,9.2,-14.5360167,8.3979,115.8
424,16.5,-14.1791333,8.3043,114
244,9.8,-14.5357067,8.39781167,113.3
424,16.5,-14.1783,8.30405,114
659,13.6,-14.13635,8.3527,292
424,16.5,-14.1778667,8.30391667,114
244,9.3,-14.535055,8.39761833,113.9
244,9.9,-14.5347433,8.39752667,114.6
424,16.5,-14.1758,8.30328333,114
732,11.5,-14.324295,8.34941,116.1
244,9.5,-14.5336067,8.39718167,114.1
424,16.5,-14.17465,8.30293333,114
424,16.5,-14.1738333,8.30266667,114
424,16.5,-14.1732,8.30248333,114
244,9.3,-14.5326517,8.39688833,114.2
244,9.1,-14.53242,8.39682167,114.1
244,9.7,-14.5321183,8.39673,115.7
424,16.5,-14.1719667,8.3021,114
659,13.6,-14.1416,8.35418333,292
244,9.6,-14.5318133,8.39663833,114.4
1,0,-14.61283,8.36801667,303.3
424,16.5,-14.17155,8.30196667,114
244,9.1,-14.5315233,8.39655667,113.9
424,16.5,-14.1711333,8.30185,114
244,9.8,-14.531165,8.396445,115.6
424,16.4,-14.1703,8.30158333,114
424,16.5,-14.1698833,8.30146667,114
1,0,-14.61284,8.36798833,201.2
659,13.6,-14.1440333,8.35486667,292
244,9.6,-14.5300267,8.39611,113.6
424,16.5,-14.1686333,8.30108333,114
1,0,-14.6128417,8.36797167,249.6
424,16.4,-14.1669667,8.30055,114
659,13.6,-14.1457833,8.35535,292
244,9.6,-14.5288333,8.39575667,114.5
244,9.6,-14.5288333,8.39575667,114.5
424,16.5,-14.16655,8.30041667,114
424,16.4,-14.1657333,8.30015,114
659,13.6,-14.1468167,8.35565,292
244,9.5,-14.528185,8.39556667,114.3
424,16.5,-14.1644833,8.29976667,114
659,13.6,-14.1475167,8.35585,292
244,9.1,-14.5275817,8.39539167,113.2
659,13.6,-14.1503167,8.35663333,292
244,9.9,-14.52525,8.39469167,114.9
244,9.9,-14.52525,8.39469167,114.9
424,16.5,-14.1596,8.29826667,114
659,13.6,-14.15205,8.35711667,292
424,16.5,-14.1591833,8.29813333,114
424,16.4,-14.1583667,8.29788333,114
244,9.3,-14.5240033,8.39431,113.9
471,0,-14.6131683,8.36855667,264.6
732,11.5,-14.3120667,8.345395,116.4
659,13.6,-14.1538,8.3576,292
424,16.5,-14.1571167,8.2975,114
1,0,-14.6128467,8.367955,228.1
244,9.8,-14.5228717,8.39396667,114.4
424,16.4,-14.1558667,8.29711667,114
732,11.5,-14.3107067,8.34493667,116.5
659,13.6,-14.15555,8.35806667,291
1,0,-14.6128833,8.36792667,248.5
244,9,-14.52047,8.39322333,114.3
732,11.5,-14.3077433,8.34399167,116.3
1,0,-14.61284,8.36794167,230.1
659,13.6,-14.1608333,8.35946667,291
424,16.4,-14.1458,8.29398333,114
732,11.5,-14.3020983,8.34209667,116.6
244,9.2,-14.5147217,8.391465,116.9
244,9.2,-14.5146633,8.39144667,116.4
732,11.5,-14.3006617,8.34161833,116.7
424,16.4,-14.1396833,8.29208333,115
732,11.4,-14.2991517,8.34112167,116.5
424,16.4,-14.13845,8.2917,115
424,16.4,-14.1372,8.2913,115
244,9.1,-14.5112183,8.39039333,113.6
732,11.5,-14.2963617,8.34019333,116.9
732,11.5,-14.2963617,8.34019333,116.9
732,11.5,-14.2948617,8.33969167,116.9
424,16.4,-14.13225,8.28975,115
424,16.4,-14.1310167,8.28936667,115
732,11.5,-14.294155,8.339445,117.1
732,11.5,-14.29352,8.33922333,117.2
1,0,-14.6128567,8.36798167,228.4
424,16.4,-14.1298833,8.289,115
244,9.4,-14.5077167,8.38937167,115.1
244,8.9,-14.507375,8.38927,115.8
424,16.4,-14.12865,8.28861667,115
732,11.4,-14.292115,8.33872833,117.2
659,13.6,-14.1780667,8.36403333,291
1,0,-14.6128617,8.36799,221.1
732,11.4,-14.2906267,8.33821833,117.2
1,0,-14.6128517,8.36797667,225.2
244,9,-14.50534,8.38867333,113.6
424,16.4,-14.12475,8.28738333,115
659,13.6,-14.1815833,8.36498333,291
1,0,-14.6128583,8.36786667,233.8
244,9.2,-14.5042333,8.38834167,116
244,9.3,-14.5038833,8.388235,115
424,16.4,-14.1226833,8.28671667,115
732,11.4,-14.28785,8.33727667,116.9
659,13.6,-14.1837,8.36555,292
732,11.4,-14.2864167,8.33682,116.8
244,9.4,-14.5018483,8.387615,115.8
659,13.6,-14.18685,8.36643333,292
1,0,-14.61286,8.36795667,207.3
424,16.4,-14.1174333,8.28506667,115
244,9.4,-14.5007383,8.38728667,114.3
244,9.4,-14.50068,8.38727,114.4
244,8.9,-14.5003967,8.38719,113
732,11.4,-14.2834917,8.33585667,116.7
659,13.6,-14.1885833,8.36693333,292
1,0,-14.6128417,8.36796167,239.3
424,16.4,-14.1137167,8.28388333,115
424,16.4,-14.1124667,8.2835,115
659,13.6,-14.1921,8.36791667,292
1,0,-14.6128367,8.367995,214.6
424,16.4,-14.1112,8.28311667,115
244,9.1,-14.497435,8.38623667,119.5
244,9.2,-14.4973217,8.38619833,117.3
244,9.2,-14.4972633,8.38618,116.4
732,11.4,-14.2792517,8.33443,116.7
1,0,-14.6128333,8.368,222.6
244,9.2,-14.4961467,8.385785,118.4
732,11.4,-14.2779133,8.33397833,117
659,13.6,-14.1957833,8.36895,292
424,16.4,-14.1075833,8.28196667,115
732,11.4,-14.2765017,8.33350833,117.2
659,13.6,-14.1975333,8.36943333,292
1,0,-14.612875,8.36797333,223
244,9,-14.4941017,8.38503833,118.9
244,9.2,-14.4939883,8.38499833,118.7
244,9.2,-14.4936467,8.38487667,119.2
424,16.4,-14.1041333,8.28086667,115
659,13.6,-14.1992833,8.36991667,292
1,0,-14.61287,8.36795833,219.1
424,16.4,-14.1033167,8.2806,115
244,9,-14.4930983,8.38468167,116.4
659,13.6,-14.20035,8.3702,292
659,13.6,-14.20105,8.3704,292
424,16.4,-14.10125,8.27993333,115
732,11.4,-14.272935,8.33230333,117.5
659,13.7,-14.20175,8.3706,292
1,0,-14.6128667,8.36796333,219.8
659,13.6,-14.2028167,8.37088333,291
272,0,-14.6124633,8.36706167,212.6
424,16.4,-14.0996,8.2794,115
1,0,-14.61285,8.36794833,208.4
424,16.4,-14.0987833,8.27913333,115
244,8.9,-14.4907617,8.38385333,117.6
244,8.9,-14.4906517,8.38381667,117.8
424,16.4,-14.0983667,8.279,115
732,11.4,-14.2707383,8.33153,117.4
659,13.6,-14.2045667,8.37135,291
1,0,-14.61283,8.36795833,207.7
424,16.4,-14.0971333,8.27861667,115
244,9.1,-14.48976,8.38350833,116.5
424,16.4,-14.0964167,8.27838333,115
244,9,-14.4894833,8.38341,119
659,13.6,-14.2063333,8.37183333,291
424,16.4,-14.0951833,8.27798333,115
1,0,-14.612875,8.36793667,219
732,11.4,-14.2686967,8.33079833,117.5
424,16.4,-14.0947667,8.27785,115
659,13.7,-14.2070333,8.37203333,291
424,16.4,-14.0935333,8.27746667,115
659,13.7,-14.2081,8.37231667,291
1,0,-14.6128633,8.36795167,207.8
424,16.4,-14.0927,8.2772,115
244,9,-14.4874017,8.38273,115.4
732,11.4,-14.2672833,8.33030167,117.5
244,9.1,-14.4872867,8.38269167,115.5
659,13.7,-14.2092333,8.37263333,291
244,9.3,-14.4871733,8.38265333,117
732,11.4,-14.266505,8.33003333,117.3
659,13.7,-14.20995,8.37281667,292
244,9.1,-14.4863767,8.38240333,115.3
424,16.3,-14.0898167,8.2763,115
659,13.7,-14.2117,8.3733,292
424,16.3,-14.089,8.27603333,115
732,11.4,-14.2644517,8.32932,117.3
424,16.4,-14.0886,8.27591667,115
424,16.3,-14.0872667,8.27548333,115
659,13.7,-14.2134667,8.37378333,292
1,0,-14.6128483,8.367965,218.5
424,16.3,-14.0864333,8.27523333,115
244,9.2,-14.48397,8.381675,114.6
244,9.2,-14.483855,8.38164167,113.9
659,13.7,-14.2145333,8.37408333,292
244,9.1,-14.48374,8.38160667,113.4
244,8.9,-14.483515,8.38153667,115
244,9.1,-14.4832317,8.38145,114.8
424,16.3,-14.0849,8.27473333,115
244,9.3,-14.4829383,8.381365,112.5
659,13.7,-14.2162833,8.37458333,292
471,0,-14.6131667,8.36855333,3.6
659,13.7,-14.2169833,8.37476667,292
659,13.7,-14.21875,8.37526667,292
244,8.9,-14.4804017,8.38063833,114.5
659,13.7,-14.2198,8.37556667,292
244,9,-14.4802867,8.38060667,113
732,11.5,-14.2580167,8.32712333,117.2
659,13.7,-14.2205,8.37576667,292
244,9.1,-14.4797617,8.38045167,114.6
424,16.4,-14.0787333,8.27276667,115
244,8.7,-14.4794833,8.38037,114.9
244,9.2,-14.479195,8.380285,114.4
659,13.7,-14.2222667,8.37626667,293
732,11.4,-14.2552567,8.32618,117.2
659,13.7,-14.2240167,8.37678333,293
244,8.9,-14.47697,8.379625,114
244,8.6,-14.476345,8.37943667,114.8
244,9.1,-14.476065,8.37935333,114.6
659,13.7,-14.2264833,8.37748333,293
659,13.7,-14.2275333,8.37778333,293
424,16.4,-14.0692,8.26968333,115
244,9.1,-14.47346,8.378565,116.8
732,11.4,-14.2495033,8.32420833,117.6
244,8.9,-14.4723867,8.378235,115.3
424,16.4,-14.0642333,8.26816667,114
424,16.4,-14.0634,8.26791667,114
732,11.4,-14.24668,8.32322,117.4
659,13.7,-14.2345833,8.37978333,292
732,11.4,-14.2452733,8.32272333,117.5
244,8.7,-14.469005,8.37719333,115.6
424,16.4,-14.0576667,8.2662,114
732,11.4,-14.2424367,8.321755,116.9
659,13.7,-14.2399,8.38126667,292
424,16.4,-14.0556,8.26556667,114
244,8.9,-14.4670533,8.37659333,114.6
244,9,-14.4667117,8.37649,114.7
244,8.8,-14.46649,8.37642333,115.6
732,11.4,-14.2410117,8.32128667,116.4
1,0,-14.6128017,8.36801167,215.8
659,13.7,-14.2423667,8.38196667,292
244,8.9,-14.4656483,8.37616833,116.9
1,0,-14.6128083,8.36796,215.5
424,16.5,-14.0526833,8.26465,114
732,11.4,-14.2395833,8.32083333,116.2
1,0,-14.6128433,8.36796167,205.4
424,16.5,-14.0502833,8.26391667,114
1,0,-14.6128217,8.36801167,194.4
424,16.5,-13.9707167,8.23958333,114
732,11.6,-14.17899,8.30166333,115.7
424,16.4,-13.9544,8.23455,114
659,13.5,-14.64325,8.4934,285
863,19.9,-13.8291667,8.28683333,276
659,13.5,-14.6523667,8.49503333,284
244,9.1,-14.2063383,8.296685,114.5
244,9,-14.20556,8.29645333,113.3
863,19.9,-13.8393333,8.28766667,276
659,13.5,-14.6578167,8.49605,286
1,0.1,-14.6128167,8.368015,347.8
659,13.5,-14.6632333,8.49715,286
244,8.8,-14.1988467,8.29447667,114.7
732,11.6,-13.891,8.22435333,89.7
659,13.5,-14.6682833,8.49816667,286
1,0,-14.6128617,8.36799333,5.5
244,9,-14.1966683,8.293825,113.7
244,8.9,-14.196175,8.29367833,115
659,13.5,-14.6722667,8.49895,286
863,20.1,-13.8646667,8.28966667,276
863,20.1,-13.8655,8.28983333,276
659,13.5,-14.6777,8.5,285
659,13.5,-14.6795167,8.50033333,286
659,13.5,-14.6802333,8.50048333,285
1,0,-14.6128333,8.36799167,16.9
659,13.5,-14.6809667,8.50061667,285
863,20.4,-13.8791667,8.29083333,276
659,13.5,-14.6831333,8.50105,286
863,20.5,-13.881,8.29133333,276
659,13.5,-14.6845667,8.50135,286
863,20.5,-13.8825,8.2915,276
244,9.1,-14.1857217,8.29057,113.7
863,20.5,-13.8938333,8.2925,276
659,13.2,-14.7214167,8.50855,286
659,13.2,-14.7225667,8.50878333,286
863,20.7,-13.941,8.30083333,293
732,11.4,-13.8421383,8.22417833,90
659,13.2,-14.7232833,8.50891667,286
863,20.8,-13.9423333,8.30116667,292
863,20.8,-13.9431667,8.3015,292
659,13.3,-14.72505,8.50926667,286
244,8.6,-14.162725,8.28397667,114.8
1,0,-14.61283,8.36798833,353.7
732,11.4,-13.8397433,8.22416833,89.7
659,13.3,-14.7279,8.50981667,286
1,0,-14.6128217,8.36798167,351.7
863,21,-13.9496667,8.30316667,289
863,21.1,-13.9513333,8.30333333,289
244,8.6,-14.1594283,8.283015,115.2
244,8.6,-14.1593733,8.28299833,115.7
863,21.1,-13.9531667,8.304,290
732,11.4,-13.8349917,8.224155,90.5
863,21.1,-13.9536667,8.304,290
244,8.9,-14.15874,8.28281333,114.6
659,13.2,-14.7321833,8.51065,286
732,11.4,-13.833475,8.22413333,90.8
863,21.2,-13.9595,8.30566667,293
244,9.1,-14.1562583,8.28208,113.6
244,8.9,-14.1560317,8.28201333,114.1
863,21.2,-13.9626667,8.30666667,294
659,13.2,-14.7375,8.51171667,286
863,21.2,-13.9633333,8.30683333,294
659,13.2,-14.7382167,8.51185,286
863,21.2,-13.965,8.3075,294
244,9.1,-14.1526233,8.281005,114.2
659,13.2,-14.7410333,8.51243333,286
244,9,-14.1525683,8.28098833,114.7
244,8.8,-14.15224,8.28088667,115
863,21.2,-13.9698333,8.30883333,292
1,0,-14.6128433,8.36798667,354.2
863,21.2,-13.9728333,8.3095,291
659,13.2,-14.7435,8.51295,287
863,21.2,-13.9748333,8.31016667,291
244,9.1,-14.149455,8.28006333,112.5
244,9.4,-14.1492167,8.279995,113.7
863,21.3,-13.9775,8.31083333,292
732,11.4,-13.8206933,8.22415167,89.9
659,13.1,-14.7470167,8.51368333,286
244,8.9,-14.1486083,8.27981167,113.7
1,0,-14.6128533,8.36798333,358.4
863,21.3,-13.9801667,8.3115,292
863,21.3,-13.981,8.31183333,292
244,9.3,-14.1458233,8.27898833,113.9
244,9.3,-14.145765,8.27897167,113.7
732,11.4,-13.8159517,8.224155,90.2
659,12.9,-14.7523667,8.51451667,281
863,21.4,-13.9883333,8.31383333,293
1,0,-14.6128367,8.367975,350.5
863,21.5,-13.9906667,8.3145,293
863,21.5,-13.9921667,8.315,293
732,11.4,-13.8112067,8.22412167,90.7
659,12.9,-14.75775,8.515,275
244,8.5,-14.1400883,8.277305,113.8
863,21.7,-13.9996667,8.31733333,292
659,12.9,-14.7617333,8.51518333,273
863,21.7,-14.0005,8.3175,292
659,12.9,-14.76245,8.5152,273
244,8.9,-14.13896,8.27696833,115.5
732,11.3,-13.8065017,8.22409667,90.3
244,8.8,-14.136675,8.27629833,114.7
659,12.9,-14.76715,8.5154,273
659,12.9,-14.7678667,8.51543333,273
659,13.1,-14.7906833,8.51711667,277
1,0,-14.6128333,8.36798833,1.7
863,22.5,-14.081,8.3395,292
253,2.5,-13.8004,8.99344833,186.1
659,13.1,-14.8150333,8.51886667,275
863,22.5,-14.0871667,8.34133333,292
659,13.1,-14.8179667,8.51905,275
1,0,-14.61281,8.36799167,356.5
244,8.7,-14.1003867,8.26545333,113.4
1,0,-14.61281,8.36798667,356.7
863,22.5,-14.1028333,8.34566667,292
659,13.2,-14.8278667,8.51966667,274
863,22.5,-14.1173333,8.34966667,292
1,0,-14.6128317,8.36799333,7.5
1,0,-14.6128383,8.36797167,4.2
1,0,-14.6128367,8.36797667,5.2
1,0,-14.6128367,8.36797667,5.2
1,0,-14.6128433,8.367995,7.2
1,0,-14.6128433,8.367995,7.2
1,0,-14.6128417,8.367975,329.9
1,0,-14.6128417,8.367975,329.9
1,0,-14.6128433,8.36797667,352.2
1,0,-14.6128433,8.36797667,352.2
1,0,-14.6128417,8.36797667,354.5
1,0,-14.6128217,8.36800333,347.3
192,14.9,-14.4741667,8.39748333,114
192,14.9,-14.4741667,8.39748333,114
192,14.9,-14.4674833,8.39543333,114
192,14.9,-14.4674833,8.39543333,114
192,14.9,-14.4617333,8.39366667,114
192,14.9,-14.4617333,8.39366667,114
182,15.7,-14.8588333,8.474,88
182,15.7,-14.8588333,8.474,88
804,14,-13.8334333,8.28385,280
804,14,-13.8334333,8.28385,280
192,16.4,-13.9047333,8.22195,92
192,16.4,-13.9047333,8.22195,92
192,16.4,-13.9033667,8.22195,90
192,16.4,-13.9033667,8.22195,90
804,14,-13.8392833,8.28458333,281
804,14,-13.8392833,8.28458333,281
804,13.9,-13.8518333,8.28623333,281
804,13.9,-13.8518333,8.28623333,281
192,16.6,-13.8842167,8.22218333,88
192,16.6,-13.8842167,8.22218333,88
90,17.9,-14.4064,8.37418333,115
90,17.9,-14.4064,8.37418333,115
804,14,-13.8587333,8.28715,281
804,14,-13.8609167,8.28743333,281
182,15.7,-14.8246667,8.474,87.6
804,13.9,-13.8667333,8.2881,279
804,13.9,-13.8672333,8.2881,278
804,13.8,-13.8703167,8.28835,277
804,13.8,-13.8703167,8.28835,277
804,14,-14.3556667,8.40723333,292
804,14,-14.3587833,8.40848333,292
281,11.8,-14.5700517,8.42502667,114.6
804,13.6,-14.5737333,8.46686667,292
1,0,-14.6128417,8.36799333,174.8
1,0,-14.6128517,8.368,102.8
281,12,-14.3912083,8.369585,115.1
804,13.6,-14.5780333,8.46803333,292
804,13.6,-14.5790833,8.46831667,292
1,0,-14.61283,8.36796833,208.3
804,13.6,-14.5798833,8.46853333,292
1,0,-14.612825,8.36797833,221.6
804,13.6,-14.58075,8.46878333,292
281,11.9,-14.387575,8.36846167,115.1
804,13.6,-14.5817167,8.46903333,292
182,12.8,-14.0238333,8.25433333,116.4
804,13.6,-14.5825167,8.46925,291
1,0,-14.61288,8.36797167,294.9
804,13.6,-14.5843667,8.46973333,291
1,0,-14.6128567,8.36798333,211.8
1,0,-14.61284,8.36796833,187.7
182,12.9,-14.0171667,8.25216667,115.6
804,13.6,-14.58955,8.47115,292
182,12.9,-14.0163333,8.252,115.3
804,13.7,-14.59035,8.47136667,292
1,0,-14.612825,8.36796167,346
